-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1985.2,Feb-85,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1985,2,-14.73,-20.49642857,28,-39.3,28,5.5,28,11.59,11.2,28,3,16.84,13.4,28,44,124.82,108.6,28,0,1077.9
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1985.3,Mar-85,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1985,3,-7.85,-5.883870968,31,-26.4,31,7.7,31,14.79,21.2,31,3,17.1,24.3,31,28,183.12,224.3,31,0,740.4
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1985.4,Apr-85,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1985,4,2.55,3.633333333,30,-12,30,18.1,30,25.21,40.2,30,9,14.93,4.2,30,0,227.71,226.7,30,0,431
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1985.5,May-85,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1985,5,10.1,11.39354839,31,-0.4,31,26.6,31,43.31,111.8,31,11,2.93,5.2,31,0,269.39,252.4,31,1.4,206.2
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1985.6,Jun-85,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1985,6,15.16,12.35666667,30,0.8,30,26.4,30,74.4,91.3,30,16,0.09,1.6,30,0,273.94,243.5,30,0.2,169.5
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1985.7,Jul-85,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1985,7,17.55,16.59354839,31,5.1,31,28.9,31,82.7,75.3,31,15,,0,31,0,306.96,348.7,31,16.1,59.7
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1985.8,Aug-85,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1985,8,16.75,13.69677419,31,2.1,31,28.8,31,57.22,68.7,31,9,,0,31,0,286.12,253.2,31,4.9,138.3
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1985.9,Sep-85,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1985,9,10.64,7.66,30,-6.6,30,25.4,30,40.81,36.6,30,7,1.38,6.2,30,0,184.57,163.6,30,0,310.2
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1985.10,Oct-85,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1985,10,2.72,2.141935484,31,-9.6,31,16.7,31,27.72,16.6,31,6,14.89,14.4,31,0,134.89,133.9,31,0,491.6
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1985.11,Nov-85,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1985,11,-7.78,-16.65333333,30,-37.4,30,4.5,30,16.14,12.6,30,5,19.28,14.4,30,4,87.66,98,30,0,1039.6
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1985.12,Dec-85,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1985,12,-15.98,-16.09354839,31,-31.3,31,4.1,31,18.2,19.2,31,6,24.73,27,31,5,79.83,69.3,31,0,1056.9
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1986.1,Jan-86,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1986,1,-18.74,-12.81612903,31,-35.4,31,6,31,15.19,15.4,31,5,22.25,23.4,31,11,100.2,81.7,31,0,955.3
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1986.2,Feb-86,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1986,2,-14.73,-16.55714286,28,-35,28,5,28,11.59,3.5,28,1,16.84,5.5,28,9,124.82,125.6,28,0,967.6
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1986.3,Mar-86,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1986,3,-7.85,-5.864516129,31,-26,31,8.8,31,14.79,27,31,6,17.1,32.2,31,1,183.12,123.9,31,0,739.8
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1986.4,Apr-86,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1986,4,2.55,1.826666667,30,-15.4,30,20.1,30,25.21,28.6,30,5,14.93,3.2,30,0,227.71,206.8,30,0,485.2
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1986.5,May-86,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1986,5,10.1,11.49032258,31,-4.4,31,34.7,31,43.31,60,31,7,2.93,1.4,31,0,269.39,273.3,31,20.9,222.7
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1986.6,Jun-86,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1986,6,15.16,15.47,30,0.8,30,30.8,30,74.4,16.2,30,5,0.09,0,30,0,273.94,330.9,30,17.6,93.5
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1986.7,Jul-86,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1986,7,17.55,16.8,31,7.9,31,28.6,31,82.7,73.8,31,13,,0,31,0,306.96,269.2,31,2.4,39.6
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1986.8,Aug-86,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1986,8,16.75,15.79354839,31,2,31,30.5,31,57.22,35.8,31,7,,0,31,0,286.12,335.4,31,12.1,80.5
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1986.9,Sep-86,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1986,9,10.64,8.573333333,30,-4.2,30,21.5,30,40.81,38.3,30,9,1.38,0,30,0,184.57,141,30,0,282.8
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1986.10,Oct-86,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1986,10,2.72,4.44516129,31,-11.1,31,22.3,31,27.72,15.3,31,6,14.89,6.9,31,0,134.89,156.7,31,0,420.2
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1986.11,Nov-86,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1986,11,-7.78,-11.21666667,30,-26.7,30,7,30,16.14,17,29,6,19.28,28.6,29,9,87.66,77.6,30,0,876.5
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1986.12,Dec-86,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1986,12,-15.98,-11.99677419,31,-36.9,31,1,31,18.2,24,31,6,24.73,40.2,31,22,79.83,78.2,31,0,929.9
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1987.1,Jan-87,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1987,1,-18.74,-12.04193548,31,-32.3,31,2.1,31,15.19,11.4,31,2,22.25,26.2,31,27,100.2,81.1,31,0,931.3
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1987.2,Feb-87,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1987,2,-14.73,-11.00357143,28,-28.8,28,5.1,28,11.59,19,28,6,16.84,45.4,28,34,124.82,78,28,0,812.1
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1987.3,Mar-87,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1987,3,-7.85,-7.616129032,31,-30.7,31,5.6,31,14.79,13.8,31,3,17.1,24.2,31,17,183.12,119.8,31,0,794.1
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1987.4,Apr-87,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1987,4,2.55,6.023333333,30,-10.2,30,21.8,30,25.21,23.8,30,5,14.93,12.6,30,0,227.71,236.1,30,0,359.3
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1987.5,May-87,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1987,5,10.1,12.39677419,31,-4.1,31,30.9,31,43.31,36,31,10,2.93,0,31,0,269.39,248.5,31,3.1,176.8
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1987.6,Jun-87,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1987,6,15.16,17.21666667,30,-0.6,30,35,30,74.4,69.2,30,10,0.09,0,30,0,273.94,306,30,37,60.5
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1987.7,Jul-87,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1987,7,17.55,16.7483871,31,6.6,31,31,31,82.7,83,31,14,,0,31,0,306.96,204.4,30.70833333,29.1,67.9
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1987.8,Aug-87,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1987,8,16.75,13.66129032,31,2.9,31,26.5,31,57.22,136,31,13,,0,31,0,286.12,258.4,31,4.4,138.9
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1987.9,Sep-87,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1987,9,10.64,12.28,30,-0.7,30,29.9,30,40.81,14.8,30,6,1.38,0,30,0,184.57,190.1,30,0,171.6
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1987.10,Oct-87,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1987,10,2.72,2.767741935,31,-10.5,31,26.4,31,27.72,36.6,31,6,14.89,11.8,31,0,134.89,108.1,31,0,472.2
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1987.11,Nov-87,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1987,11,-7.78,-3.446666667,30,-18.6,30,11.4,30,16.14,5.5,30,3,19.28,6,30,3,87.66,122.2,30,0,643.4
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1987.12,Dec-87,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1987,12,-15.98,-11.37419355,31,-31.2,31,2,31,18.2,17.6,31,6,24.73,27.9,31,16,79.83,68.2,31,0,910.6
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1988.1,Jan-88,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1988,1,-18.74,-20.70322581,31,-38.5,31,-1,31,15.19,18.1,31,8,22.25,30.7,31,30,100.2,99.4,31,0,1199.8
